X81,X71,X51,X61,X82,X72,X52,X62,X83,X73,X53,X63,X84,X74,X54,X64,X1,X4,X2,Amount4,Amount3,Amount2,Amount1,Label
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,63,1,3574,3574,3574,3574,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,60,1,5717,5717,5717,5717,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,64,1,6692,6692,6692,6692,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,64,1,3204,3204,3204,3204,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,42,1,1515,1515,1515,1515,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,30,0,103093,103093,103093,103093,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,66,1,3600,3600,3600,3600,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,313,0,73253,73253,73253,73253,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,59,0,56056,56056,56056,56056,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,30,0,103045,103045,103045,103045,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,61,1,5428,5428,5428,5428,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,99,1,3047,3047,3047,3047,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,51,1,6347,6347,6347,6347,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,64,1,6922,6922,6922,6922,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,64,1,6538,6538,6538,6538,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3,1,4175,4175,4175,4175,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,66,1,6733,6733,6733,6733,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,66,1,4244,4244,4244,4244,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,63,1,653,653,653,653,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,1,7150,7150,7150,7150,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,96,0,976809,976809,976809,976809,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,51517,51517,51517,51517,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,45,1,6412,6412,6412,6412,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,60,1,7911,7911,7911,7911,-1
2,3,3191222,3000000,4,6,5009111,5000000,2,4,3474556,4000000,2,4,202197619,202210000,41,0,0,597170,609551,1134995,1125884,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,520,1,36055,36055,36055,36055,-1
8,11,15866583,15850000,6,10,92467972,95900000,3,4,4720000,1500000,3,7,4958622,16000000,34,0,0,11327855,22369233,19149233,22581261,1
10,11,7884000,8000000,0,0,0,0,4,5,3793040,6000000,4,5,3444800,12000000,46,19,0,10861906,19417106,21624066,21624066,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,113,1,1724,1724,1724,1724,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,35,0,67397,67397,67397,67397,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1,1,7006,7006,7006,7006,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,28,1,2876,2876,2876,2876,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,412,0,123146,123146,123146,123146,1
15,18,23879000,200031556,12,15,24000000,500000,7,10,15000000,1400036111,1,3,413300000,1400009722,61,61,0,180491,986890213,2371926324,2348426324,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,45,0,54095,54095,54095,54095,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,924,0,215145,215145,215145,215145,1
1,2,2000000,2124532,4,6,4500000,4477414,3,4,1900000,1926410,0,0,0,0,26,28,0,35483,35483,61893,39307,1
6,9,15321250,15100000,6,9,14975000,15000000,7,10,14903750,14500000,5,8,32398225,32000000,42,0,0,55652,-342573,-746323,-721323,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,63,1,6773,6773,6773,6773,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,63,1,8165,8165,8165,8165,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,31,0,51791,51791,51791,51791,1
7,10,23999029,24000000,6,9,23551439,23526000,6,10,319044650,319028000,2,4,1769398,1770000,30,0,0,200520,201122,184472,159033,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,25,0,59941,59941,59941,59941,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,66,1,2775,2775,2775,2775,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,21,1,4497,4497,4497,4497,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,64,1,2014,2014,2014,2014,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,64,1,8207,8207,8207,8207,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,66,1,1806,1806,1806,1806,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,55725,55725,55725,55725,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,27,0,946308,946308,946308,946308,1
7,10,21187555,21170000,11,14,20756443,20970000,12,15,20331999,20330000,26,28,13549957,13500000,32,0,0,351684,301727,299728,513285,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,42,1,5514,5514,5514,5514,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,22,0,72541,72541,72541,72541,1
31,35,49500000,49500000,19,21,31170000,31160000,22,24,44000000,44000000,18,20,24000000,24000000,31,0,0,71825,71825,71825,61825,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,20,0,51837,51837,51837,51837,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,22,0,61267,61267,61267,61267,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,25,0,180542,180542,180542,180542,1
74,79,26886166,26860000,17,19,13333557,13340000,61,65,19898948,19900000,41,45,25719208,25850000,30,0,0,127933,258725,259777,266220,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,59,1,3950,3950,3950,3950,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,1,3161,3161,3161,3161,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,59,1,6144,6144,6144,6144,-1
4,13,223620000,237717800,2,8,100000000,74028600,3,13,213584722,335563813,1,6,122000000,15181900,35,7,0,15752055,-91066045,30913046,4941646,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,170,1,6757,6757,6757,6757,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,60,1,2688,2688,2688,2688,-1
28,127,43000000,43719208,16,54,19800000,18931456,0,0,0,0,0,0,0,0,34,15,0,71341,71341,71341,-797203,1
1,3,2000000,5750000,12,16,15000000,14000000,0,0,0,0,1,1,2600000,0,34,56,0,60804,-2539196,-2539196,-3539196,1
4,7,60094474,49200000,3,6,40870371,40895000,0,0,0,0,0,0,0,0,39,12,0,1349539,1349539,1349539,1374168,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,28,0,4483381,4483381,4483381,4483381,1
20,23,23850118,23840000,30,33,23209269,23186000,27,29,15522733,15460000,54,56,22437556,23275000,30,0,0,891639,1729083,1666350,1643081,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,56667,56667,56667,56667,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,50700,50700,50700,50700,1
26,63,54723804,44489378,5,9,13134724,5333332,1,3,1310232,2666666,0,1,0,1330000,49,17,0,13548834,14878834,16235268,8433876,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,1,6224,6224,6224,6224,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,117,0,101502,101502,101502,101502,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,1,1493,1493,1493,1493,-1
1,1,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,37,8,0,34507,34507,34507,34507,1
8,14,12000000,21158298,8,14,19000000,19407150,4,10,9000000,17997773,3,8,6000000,26935558,41,54,0,50480529,71416087,80413860,80821010,1
6,9,14952208,14648500,9,12,22827678,18000000,7,10,33744433,29500000,5,8,31153463,31000000,40,0,0,139218,-14245,-4258678,-9086356,1
5,143,114000000,120363821,6,186,179000000,164247724,11,161,157013200,145060118,9,50,46019800,64783870,34,5,0,26804283,45568353,33615271,18862995,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,151994,151994,151994,151994,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,107638,107638,107638,107638,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,1000407,1000407,1000407,1000407,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,12,1,26221,26221,26221,26221,-1
34,42,29298880,31608925,38,50,41469000,48721702,25,33,17213083,14624010,7,10,4710000,8062119,24,16,0,77950,3430069,840996,8093698,1
20,26,14950000,16990000,5,6,4600000,2580000,0,0,0,0,0,0,0,0,25,53,0,7416,7416,7416,-2012584,1
5,10,9500000,8073751,4,9,4000000,13389679,10,12,19650000,6043752,0,0,0,0,52,62,0,26152,26152,-13580096,-4190417,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1,0,101850,101850,101850,101850,1
11,17,22300000,22582500,11,15,18578386,18582500,9,15,18278928,22582500,10,15,24848096,23582500,27,54,0,3519911,2254315,6557887,6562001,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,40,0,836944381,836944381,836944381,836944381,1
6,9,14900000,14900000,0,0,0,0,0,0,0,0,0,0,0,0,25,8,0,27866,27866,27866,27866,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,39,1,7618,7618,7618,7618,-1
0,1,0,50000,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,6128,6128,6128,6128,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,1,27366,27366,27366,27366,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,91,0,10190979,10190979,10190979,10190979,1
7,11,12500000,12631585,10,16,25900000,25892796,9,14,18150000,18147034,9,14,22050000,22088077,33,22,0,56034,94111,91145,83941,1
0,2,0,150000,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,45215,45215,45215,45215,1
4,6,680789760,700750000,7,8,27800630,8000000,6,9,23741232,24000000,8,13,28421232,36600000,30,0,0,215804,8394572,8653340,-11147290,1
1,6,900000000,3500081200,13,18,1955245520,1925269586,0,0,0,0,0,0,0,0,57,1,0,1809,1809,1809,-29974125,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,81,1,48675,48675,48675,48675,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,721940,721940,721940,721940,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,14,0,133376,133376,133376,133376,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,13796234,13796234,13796234,13796234,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,50,0,4201808,4201808,4201808,4201808,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,2553915,2553915,2553915,2553915,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,65441,65441,65441,65441,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,380,0,110858,110858,110858,110858,1
1,2,447000,350000,1,2,3174000,3200000,0,2,0,252000,0,1,0,88000,37,429,0,329438,417438,669438,695438,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,127,1,627,627,627,627,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1057,1,1412,1412,1412,1412,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,208,1,25556,25556,25556,25556,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,377,1,887,887,887,887,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,436,1,944,944,944,944,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,408,1,44748,44748,44748,44748,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,227,1,21025,21025,21025,21025,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,424,1,5070,5070,5070,5070,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,487,1,11509,11509,11509,11509,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,342,0,255235,255235,255235,255235,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,72,1,6750,6750,6750,6750,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,375,1,1548,1548,1548,1548,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,255,1,6272,6272,6272,6272,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,244,1,19434,19434,19434,19434,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,127,1,30347,30347,30347,30347,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,127,1,4806,4806,4806,4806,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,121,0,104845,104845,104845,104845,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,121,1,5132,5132,5132,5132,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,129,1,4355,4355,4355,4355,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,129,1,4794,4794,4794,4794,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,360,1,2648,2648,2648,2648,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,128,1,25933,25933,25933,25933,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,317,1,48642,48642,48642,48642,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,128,1,22717,22717,22717,22717,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,313,0,1004448,1004448,1004448,1004448,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,17,1,3980,3980,3980,3980,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,485,0,208149,208149,208149,208149,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,219,1,30418,30418,30418,30418,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,219,0,1006859,1006859,1006859,1006859,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,227,0,879475,879475,879475,879475,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,52,1,7984,7984,7984,7984,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,110,1,8972,8972,8972,8972,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,214,1,7109,7109,7109,7109,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,28,1,4669,4669,4669,4669,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,8,1,5856,5856,5856,5856,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,27,1,10675,10675,10675,10675,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,33,1,1862,1862,1862,1862,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,113,0,2277630,2277630,2277630,2277630,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,180,0,123149,123149,123149,123149,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,58552,58552,58552,58552,1
32,40,97247885,116538329,26,33,160164306,125384789,29,36,175858624,156492531,27,35,113241948,82808763,51,8,0,11498392,-18934793,-38300886,-73080403,1
11,16,20250000,20382939,13,20,29200000,29225500,10,15,12350000,18294491,18,23,34500000,31908370,23,53,0,3400754,809124,6753615,6779115,1
8,12,9400000,12636942,8,8,3100000,0,0,0,0,0,0,0,0,0,30,53,0,21168,21168,21168,-3078832,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,50,1,2207,2207,2207,2207,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,203,0,112690,112690,112690,112690,1
37,60,148494741,189954601,30,52,135227067,204190760,38,62,172573113,230675139,26,44,96723248,202392466,30,29,0,193104081,298773299,356875325,425839018,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,552,0,923316,923316,923316,923316,1
7,9,16400000,17430795,0,0,0,0,0,0,0,0,1,1,2100000,0,41,22,0,114235,-1985765,-1985765,-1985765,1
1,2,1490000,1500000,0,0,0,0,0,0,0,0,0,0,0,0,62,142,0,4681,4681,4681,4681,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,146,0,176374,176374,176374,176374,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,596761,596761,596761,596761,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,249,0,149776,149776,149776,149776,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,22,0,148565,148565,148565,148565,1
7,10,34163570,34270000,7,10,34818445,34660000,7,10,36484299,36534000,7,11,36705394,50783000,31,0,0,592381,14669987,14719688,14561243,1
0,7,0,4180002758,0,6,0,4830004119,0,9,0,5280046334,0,5,0,3910000167,51,0,0,104364,3910104531,9190150865,14020154984,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,1,3182,3182,3182,3182,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,228,0,51833,51833,51833,51833,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,105,1,7751,7751,7751,7751,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,52471,52471,52471,52471,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,485551,485551,485551,485551,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,51,0,58167,58167,58167,58167,1
11,14,18795515,7115700,2,4,4000000,157000000,0,2,0,2376000000,0,0,0,0,35,0,0,39305,39305,2376039305,2529039305,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,44,0,53941,53941,53941,53941,1
7,11,11000000,11000000,5,9,12000000,12000000,4,6,6000000,6000000,3,5,5000000,5030000,37,28,0,45019,75019,75019,75019,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,17,1,4043,4043,4043,4043,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,92,1,3025,3025,3025,3025,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,28,0,87378,87378,87378,87378,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,52292,52292,52292,52292,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,16,1,6984,6984,6984,6984,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,315,0,52363,52363,52363,52363,1
2,4,5900000,5824240,3,6,4550000,9574362,7,11,26900000,21942502,1,2,4000000,3956367,28,69,0,90630,46997,-4910501,113861,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,30,0,613135,613135,613135,613135,1
9,12,21300000,21321421,4,5,11900000,11890088,0,0,0,0,0,0,0,0,25,82,0,97303,97303,97303,87391,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,20,0,52091,52091,52091,52091,1
6,7,27000000,29745677,11,16,36500000,42216095,4,5,18400000,9239401,0,0,0,0,26,64,0,79950,79950,-9080649,-3364554,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,103653,103653,103653,103653,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,309,0,51886,51886,51886,51886,1
9,14,51142567,50143200,6,10,9550500,22351620,0,3,0,27618632,4,4,6000000,0,65,776,0,61445,-5938555,21680077,34481197,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,95,0,107542,107542,107542,107542,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0,217119,217119,217119,217119,1
17,24,1498660798,1497466667,7,10,422759622,422270000,1,4,6300000,306200000,1,2,13662000,13800000,53,854,0,210735,348735,300248735,299759113,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,257584,257584,257584,257584,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,51995,51995,51995,51995,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,54330,54330,54330,54330,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,18,0,68520,68520,68520,68520,1
5,8,8950000,9000000,2,5,6000000,9000000,0,0,0,0,0,0,0,0,22,0,0,3001741,3001741,3001741,6001741,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,15,0,51278,51278,51278,51278,1
3,4,11017809,10000000,2,2,3860799,0,0,0,0,0,0,0,0,0,33,0,0,167,167,167,-3860632,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,27,1,5098,5098,5098,5098,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,23,1,5299,5299,5299,5299,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,60,1,1242,1242,1242,1242,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,92,0,3694804,3694804,3694804,3694804,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,42,0,67347,67347,67347,67347,1
2,3,5050000,130000000,6,6,35022000,0,2,2,4000000,0,0,0,0,0,53,28,0,255598356,255598356,251598356,216576356,1
0,1,0,200000,0,0,0,0,0,0,0,0,0,0,0,0,59,1195,0,201243,201243,201243,201243,1
10,13,8970000,9000000,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,2345,2345,2345,2345,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,28,1,3175,3175,3175,3175,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,13,0,52110,52110,52110,52110,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,20,1,8427,8427,8427,8427,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,172920,172920,172920,172920,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,90,0,154736,154736,154736,154736,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,63,1,7400,7400,7400,7400,-1
6,8,8800000,8201758,0,0,0,0,0,0,0,0,0,0,0,0,32,46,0,320081,320081,320081,320081,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,64,1,1149,1149,1149,1149,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,27,1,7174,7174,7174,7174,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,35,1,8430,8430,8430,8430,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,36,1,1129,1129,1129,1129,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,6,0,51836,51836,51836,51836,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,137,1,686,686,686,686,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,28,1,774,774,774,774,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,29,1,2988,2988,2988,2988,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,28,1,3862,3862,3862,3862,-1
1,3,850000,1022052,2,5,2600000,4223197,3,4,7200000,5329805,0,0,0,0,49,214,0,72354,72354,-1797841,-174644,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,64,1,898,898,898,898,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,29,1,5713,5713,5713,5713,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,60,1,8179,8179,8179,8179,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,64,1,351,351,351,351,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,28,1,2077,2077,2077,2077,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,28,1,7866,7866,7866,7866,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,63,1,1621,1621,1621,1621,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,63,1,5271,5271,5271,5271,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,46,1,7888,7888,7888,7888,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,51,1,4335,4335,4335,4335,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,28,1,7693,7693,7693,7693,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,66,1,6991,6991,6991,6991,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,26,1,794,794,794,794,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,5,1,27505,27505,27505,27505,-1
1,1,950000,0,0,0,0,0,0,0,0,0,0,0,0,0,53,29,0,86,86,86,86,1
8,10,8300000,3300000,8,10,12300000,16100000,18,22,27200000,22000000,2,2,500000,0,63,28,0,115447,-384553,-5584553,-1784553,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,29,1,3805,3805,3805,3805,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,27,1,5646,5646,5646,5646,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,27,1,5259,5259,5259,5259,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,28,1,125,125,125,125,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,30,1,6900,6900,6900,6900,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,4,0,98090,98090,98090,98090,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,34,0,96129,96129,96129,96129,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,27,1,5941,5941,5941,5941,-1
8,11,13500000,13353000,9,13,18000000,17994000,10,13,20000000,20378000,5,8,9800000,19577000,42,28,0,10227628,20004628,20382628,20376628,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,26,1,7894,7894,7894,7894,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,28,1,5685,5685,5685,5685,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,28,0,71950,71950,71950,71950,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,28,0,140131,140131,140131,140131,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,27,1,8692,8692,8692,8692,-1
