X81,X71,X51,X61,X82,X72,X52,X62,X83,X73,X53,X63,X84,X74,X54,X64,X1,X4,X3,X2,Label
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,21,7157,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,6.00E+01,8339,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,6.00E+01,5457,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,6.50E+01,4319,1,-1
18,23,17750000,21398679,37,47,29080000,29134129,20,28,28074000,24492397,0,0,0,0,23,27,28829,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,6.50E+01,7748,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0.00E+00,419258,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,6.60E+01,5686,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,28,5301,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,6.60E+01,1805,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,9.00E+01,1804,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,4.80E+01,55628,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,6.30E+01,6623,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,35,8489813,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,5.90E+01,7306,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,6.30E+01,6737,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0.00E+00,496259,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,34,7081,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,27,6885,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,36,2195,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,6.00E+01,5555,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,28,5667,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,21,7129,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,6.40E+01,3207,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,6.40E+01,5179,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,31,58002,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,20,6858,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,32,71504,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,6.30E+01,3450,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,6.00E+01,8265,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,6.10E+01,3033,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,6.40E+01,4848,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,6.00E+01,6461,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,313,58519,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,6.60E+01,4429,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,35,1530,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,27,52454,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,6.40E+01,3041,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,6.40E+01,672,1,-1
7,10,26944445,27000000,7,10,26393890,26500000,6,9,25855001,25900000,10,12,17214498,17100000,50,5,55695,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,36,60872,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,6.00E+01,4714,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,6.00E+01,6727,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,6.00E+01,934,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,6.60E+01,4590,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,205295,0,1
36,50,96000000,128907845,55,68,163811000,134307537,41,59,144800000,162155689,28,36,89000000,97243695,51,27,66341337,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1,78679,0,1
21,24,19686619,19800000,8,11,19339981,19430000,8,11,19013347,19080000,10,12,12870278,12872000,28,0,234016,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,6.30E+01,6337,1,-1
9,12,45000000,45111260,7,10,35000000,35240141,0,1,0,2825784,8,11,38000000,36763256,23,145,2076156,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,6.60E+01,4621,1,-1
7,10,18252417,18265000,7,10,17943648,17945000,10,13,17642732,17660000,10,12,11941546,11945000,21,0,80837,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,51,3302,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,28,5597,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,6.30E+01,672,1,-1
38,44,33701095581,33000000000,24,30,46930020593,48650000000,27,30,2472421511,570577861,0,0,0,0,40,1,9102219,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,20,2498,1,-1
11,13,825573455,744986842,4,6,596092766,596000000,2,3,392320646,400000000,0,0,0,0,69,25,8472125,0,1
4,6,33972339894,50903410000,9,13,22956160591,22702361111,3,3,7272088,0,0,0,0,0,45,1.49E+02,0,0,1
25,35,54506453,51101087,23,31,58500000,56934627,19,30,68500000,69365542,12,16,24700000,20494332,29,8,2769974,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,17,868572,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,52,8213,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,27,6931,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,106614,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,63,5586,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,21,1178,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,31,51891,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,25,53057,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,27,52499,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,6297,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,9405439,0,1
6,9,12213958,12500000,6,9,11965232,12000000,6,9,11722508,12000000,6,9,11690387,12000000,27,4,1242856,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,55,59214,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,52,3469,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2.80E+01,7784,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,20,2474,1,-1
21,21,59400000,0,18,19,56000000,500000,13,14,41000000,3000000,23,23,69000000,0,30,7,20924274,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,6.00E+01,6257,1,-1
5,7,240500000,240259639,16,20,73500000,73357152,1,2,2000000,2121471,20,26,83800000,153957662,31,38,72476488,0,1
28,34,26210034,28936710,39,58,61247950,111043231,51,70,110366116,114633757,39,56,50952412,99838711,25,16,41379033,0,1
9,12,18000000,30000000,16,19,41800000,30000000,14,17,28000000,30000000,14,17,27000000,23125000,52,28,362641,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,16,814858,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,8,3331,1,-1
16,21,43509500,43514881,16,23,69850000,69832285,5,9,10600000,10603925,3,6,8750000,9000282,24,1,329056,0,1
16,22,27000000,34110000,24,30,110122000,109254000,13,19,21500000,34110000,18,22,34000000,28110000,38,54,18138037,0,1
58,65,626726754,490000000,13,16,23741590,45000000,23,27,54910236,45960000,14,19,24560485,171975000,37,2.80E+01,152850980,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,6.20E+01,6404,1,-1
0,1,0,50000,0,0,0,0,0,0,0,0,0,0,0,0,24,0.00E+00,6128,0,1
3,8,6100000,6060495,4,8,5197600,133870000,20,33,145994900,165860719,10,17,147967739,76544745,59,3.70E+01,7706818,0,1
16,19,178616500,495049861,2,3,750000,150000000,2,2,1300000,0,0,0,0,0,34,0,69534,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,31,5614299,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,3517,1,-1
19,25,28800000,27500000,16,20,22500000,22500000,20,27,27900000,28500000,14,21,23050000,34500000,27,54,12114250,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,102934,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,26681,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,104857,0,1
48,52,25512400,25151756,39,44,18915500,25490161,27,39,36746642,33277692,34,43,30730867,25376409,24,15,6155375,0,1
1,19,99000000,25473398,0,0,0,0,0,0,0,0,1,1,25870000,0,26,1.00E+01,63053,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0.00E+00,152011,0,1
18,25,30200000,26000000,9,13,18650000,19527500,13,19,23000000,22582500,12,17,17100000,25582500,26,26,10593921,0,1
12,18,17600000,17738384,8,14,18000000,20979813,3,8,7000000,18482252,7,12,12000000,25328892,54,54,28270145,0,1
25,39,78000000,62752544,19,41,194017160,207546472,28,38,80000000,60807381,18,27,50000000,47865250,30,3,546738,0,1
6,9,19845831,26000000,5,7,20392259,17000000,6,8,19223627,13500000,6,10,20004504,123998883,66,0,102449879,0,1
5,8,30248222,30300000,3,7,8820001,12500000,4,6,20742444,19000000,1,4,433691667,431602874,41,0,58754,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,24212618,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,589310,0,1
1,2,38300000,37848000,0,0,0,0,0,0,0,0,0,0,0,0,27,4,26920,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0.00E+00,151994,0,1
13,19,24519800,28110000,25,30,58339600,53238337,5,8,9100000,13740000,3,3,3006600,0,40,54,1695720,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,12,2768900,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,12,69299,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,63,66628,0,1
7,9,6200000,8808366,27,33,17100000,15113144,10,15,9340000,11047994,14,19,20000000,22849078,39,22,5096352,0,1
1,3,1000000,7161779,17,23,27500000,21907540,9,14,14000000,15580436,9,14,17500000,23411547,50,22,7987122,0,1
4,7,14170388,14350000,8,12,40841408,45500000,10,13,58197180,54000000,6,9,60430892,61000000,28,0,1125268,0,1
0,1,0,150000,0,0,0,0,0,0,0,0,0,0,0,0,20,0,151041,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,3025227,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1.40E+01,16517524,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1.40E+01,214885,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,541422,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1.40E+01,3885894,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,41467,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0.00E+00,12059044,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,30,5854777,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,127,36292,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,127,21257,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,72,74496,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,251,6085,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,208,452970,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,208,112203,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,208,49999,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,208,48602,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,437,890,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,1390,769,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,353,87757,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,348,1788306,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,256,193703,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,369,623037,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,423,5285,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,146,2084,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,369,3106,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,381,42131,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,118,22900,1,-1
83,98,986351232,2360081111,149,165,1505414577,1331800000,89,105,607401957,611894000,67,82,715287535,773832000,32,170,63498374,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,5.62E+02,798,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,127,2381,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,503,3652,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,129,1487,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,129,110037,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,51,9661,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,215,92338,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,128,64978,0,1
1,1,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,48,347,55806,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2.65E+02,1256,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,45,1260359,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,213,2602,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,2.27E+02,176374,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,23,64876,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8.00E+00,10580,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,18,2726,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,53,5069,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,17,920,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,26,1662,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,228,107554,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,53,2930374,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,11,5041,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,2.40E+01,796,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,35,1004,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,183051,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,20,127795,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,7,69181,0,1
10,13,36000000,35588987,0,0,0,0,0,0,0,0,0,0,0,0,32,317,67627,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,484,4567,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,15,138409,0,1
5,8,21300000,37485332,11,13,47600000,36019110,20,23,97100000,92401753,0,0,0,0,36,9,95938,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,528,153345,0,1
8,10,35300000,35269463,14,19,52700000,52712511,4,6,15300000,15215890,2,4,5400000,5731575,42,5,382975,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,82421,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,117,137511,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,28,110285,0,1
14,19,55700000,55654268,43,55,92000000,137446819,33,39,118700000,73255736,2,3,5800000,5731071,52,24,53092,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,21,52113,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,931,103465,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,232,104725,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,1511,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,20,63050,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,34,130880,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,71451,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,8,105885,0,1
1,1,500000,0,1,3,90000000,150000000,0,0,0,0,0,0,0,0,36,241,109739962,0,1
14,32,581127341,2842489900,31,48,1739246110,4568771111,29,48,2240031487,3856735611,20,31,4807971001,4718018167,64,27,56072536,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,298,53564,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,5.10E+01,1452,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,49,53102,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0.00E+00,2188,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,30,7556,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,104871,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,338,117020,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,107,46571,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,7788,1,-1
2,4,2150000,2138925,0,0,0,0,4,7,13500000,13587485,3,4,12200000,12149206,28,15,115731,0,1
1,4,2000000,11000000,6,9,18000000,15000000,2,2,5950000,0,0,0,0,0,22,0,39098,0,1
1,4,2100000,3245061,4,8,6700000,6541899,1,1,1000000,0,0,1,0,1920407,31,7,2064438,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,78,52113,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,82,54418,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,316,223319,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,11,454333,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,11,58670,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,52697,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,14,54803,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,311,51161,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,13,51652,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,15,52048,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,316,51385,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,6.50E+01,1047,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,136,1669796,0,1
0,1,0,100000,0,1,0,100000,1,2,22500000,642395000,0,0,0,0,61,239,254711,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,6.40E+01,6185,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,27,4338,1,-1
30,50,82185404,80643125,38,54,156500746,148575870,22,34,36485753,44090376,37,51,104454700,96629845,30,0,557767,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,6.30E+01,53986,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,27,5173,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,28,6379,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,27,6588,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,27,2227,1,-1
1,2,34000000,34000000,0,0,0,0,0,0,0,0,0,0,0,0,27,0.00E+00,98370,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,22,8768,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,23,5065,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,5.90E+01,1650,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,28,1185,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,27,1905,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,27,161531,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,6.00E+01,1775,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,28,9866,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,6.00E+01,4016,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,6.50E+01,3955,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,6292,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,6.00E+01,757,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,70,3356,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,28,5190,1,-1
6,8,6000000,5000000,0,0,0,0,0,0,0,0,0,0,0,0,43,20,2561,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,6.00E+01,5158,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6.30E+01,1353,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,28,7475,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,6.40E+01,3880,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,6.60E+01,3126,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,6.40E+01,851,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,6.40E+01,6576,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,6.30E+01,7023,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,51,8518,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,6.00E+01,7522,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,28,1024,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,5.90E+01,2897,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,5.90E+01,6548,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,5.90E+01,3629,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,21,3449,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,37,5,1,-1
5,8,10500000,10000000,3,3,2400000,0,0,0,0,0,0,0,0,0,43,27,56900,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,184,418956,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,28,7800433,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,27,6,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,24,172987,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,23,5738,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,28,8148,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,27,380,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,28,1652,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,28,1567,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,27,587125,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,201213,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,27,1990,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,27,5675,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,138121,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,28,5557,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,28,10737277,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,27,4000,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,27,1925,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,27,7436,1,-1
4,7,9500000,9284830,4,6,9300000,6000000,0,2,0,6000000,4,6,9900000,5000000,36,21,1096626,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1.06E+02,8547,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,6,58921,0,1
12,15,27914163,28100000,16,21,27590154,27700000,12,15,27766517,27700000,20,22,18501800,18400000,54,0.00E+00,138105,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,6.30E+01,7008,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,6.00E+01,893,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,35,4890,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,28,6819,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,6.40E+01,8446,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,6.60E+01,53561,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,35,150852,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,6.40E+01,6266,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,29,129128,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,29,1993,1,-1
7,9,21066346,18528000,9,12,283398225,283660000,0,0,0,0,0,0,0,0,33,0.00E+00,263009,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,6.00E+01,9516,1,-1
